Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
15.42,0.00,0.00,0.00,0.01,-0.02,1.02
15.43,-0.00,0.00,0.00,0.00,-0.01,1.02
15.43,-0.00,0.00,0.00,0.01,0.00,1.01
15.44,-0.00,0.00,0.00,0.00,-0.00,1.01
15.45,-0.00,0.00,0.00,-0.01,-0.02,1.03
15.46,-0.00,0.00,0.00,-0.00,-0.01,1.03
15.47,0.00,0.00,0.00,0.01,-0.01,1.01
15.47,-0.00,0.00,0.00,0.02,0.00,1.01
15.48,0.00,0.00,-0.00,0.01,-0.01,1.02
15.49,-0.00,0.00,-0.00,0.02,-0.00,1.02
15.50,-0.00,0.00,-0.00,0.01,0.01,1.02
15.51,0.00,0.00,-0.00,0.02,0.02,1.01
15.51,-0.00,0.00,0.00,0.01,0.01,1.03
15.52,-0.00,0.00,0.00,0.01,0.01,1.02
15.53,-0.00,0.00,0.00,0.02,-0.00,1.02
15.54,0.00,0.00,-0.00,0.02,0.00,1.02
15.55,0.00,0.00,0.00,0.01,0.00,1.01
15.55,-0.00,0.00,0.00,0.01,-0.00,1.00
15.56,0.00,0.00,-0.00,0.01,-0.00,1.01
15.57,0.00,0.00,0.00,0.02,-0.01,1.01
15.58,-0.00,0.00,0.00,0.01,-0.01,1.03
15.59,-0.00,0.00,0.00,0.00,-0.04,1.04
15.59,-0.00,0.00,0.00,0.01,-0.01,1.04
15.60,0.00,0.00,0.00,0.01,0.01,1.03
15.61,-0.00,0.00,0.00,-0.00,0.00,0.98
15.62,-0.00,0.00,0.00,-0.01,-0.01,1.01
15.63,-0.00,0.00,-0.00,0.00,0.01,1.02
15.63,-0.00,0.00,-0.00,0.00,-0.00,1.03
15.64,-0.00,0.00,-0.00,0.01,-0.00,1.06
15.65,-0.00,0.00,0.00,0.01,-0.00,1.02
15.66,-0.00,0.00,0.00,0.01,-0.02,1.00
15.66,-0.00,-0.00,-0.00,0.02,0.01,1.01
15.67,0.00,-0.00,-0.00,0.04,0.02,1.00
15.68,-0.00,0.00,0.00,0.03,0.03,1.03
15.69,-0.00,0.00,0.00,0.05,0.00,1.00
15.70,-0.00,0.00,0.00,0.03,0.01,1.01
15.70,0.00,0.00,0.00,0.01,0.01,1.01
15.71,0.00,0.00,0.00,-0.01,0.00,1.01
15.72,0.00,0.00,0.00,-0.01,-0.02,1.00
15.73,-0.00,0.00,0.00,-0.04,-0.02,1.02
15.74,0.00,-0.00,0.00,-0.01,0.01,1.02
15.74,0.00,0.00,0.00,0.00,-0.01,1.02
15.75,0.00,0.00,-0.00,0.01,-0.01,1.00
15.76,0.00,0.00,-0.00,0.01,0.01,1.01
15.77,-0.00,0.00,-0.00,0.03,0.02,1.00
15.78,0.00,0.00,0.00,0.04,0.01,0.98
15.78,0.00,0.00,0.00,0.04,0.02,1.00
15.79,-0.00,0.00,0.00,0.03,0.01,1.02
15.80,0.00,0.00,0.00,0.01,0.02,1.02
15.81,0.00,0.00,0.00,0.01,0.00,1.05
15.82,0.00,0.00,0.00,0.01,0.01,1.03
15.82,0.00,0.00,-0.00,-0.01,0.01,1.01
15.83,0.00,0.00,-0.00,-0.02,-0.01,1.03
15.84,-0.00,0.00,-0.00,-0.01,-0.01,1.00
15.85,-0.00,-0.00,-0.00,-0.01,-0.02,1.01
15.86,-0.00,0.00,-0.00,0.03,-0.02,1.02
15.86,-0.00,0.00,-0.00,0.04,0.01,1.00
15.87,0.00,0.00,0.00,0.05,-0.00,1.00
15.88,-0.00,0.00,0.00,0.05,0.01,1.02
15.89,-0.00,0.00,0.00,0.04,0.02,1.02
15.90,0.00,0.00,0.00,0.03,0.02,1.00
15.90,0.00,0.00,0.00,0.02,0.02,1.02
15.91,-0.00,0.00,0.00,0.03,0.03,1.02
15.92,-0.00,0.00,0.00,0.02,-0.01,1.03
15.93,-0.00,0.00,0.00,-0.00,-0.02,1.02
15.94,0.00,0.00,-0.00,-0.00,-0.01,1.01
15.94,-0.00,-0.00,-0.00,0.01,-0.00,1.01
